constituent_id,first_gift_date,last_gift_date,lifetime_gifts,lifetime_giving,average_gift,largest_gift,donor_level,retention_status,has_open_pledge,household_id,giving_2021,giving_2022,giving_2023,giving_2024,giving_2025
2942,2022-11-15,2025-05-07,34,4571.362,134.4518235,438.32,Mid-level,Retained,0,990,0,531.38,752.88,2703.182,583.92
2943,2023-06-03,2024-08-21,5,513.32,102.664,144.56,General,Lapsed,1,991,0,0,163.74,349.58,0
2944,2022-10-02,2025-03-30,13,1093.86,84.14307692,195,Mid-level,Retained,0,992,0,52.44,154.8,704.18,182.44
2945,2023-10-08,2024-12-09,5,398.18,79.636,120.76,General,Lapsed,0,993,0,0,120.76,277.42,0
2946,2022-11-27,2025-05-07,16,11993.44,749.59,1751.06,Major,Retained,0,994,0,1044.42,1095.8,7593.94,2259.28
2947,2024-01-14,2025-03-15,23,4152.336,180.5363478,588.58,Mid-level,Retained,1,995,0,0,0,3935.396,216.94
2948,2024-04-22,2025-03-10,7,4314.12,616.3028571,1027.74,Mid-level,Retained,0,996,0,0,0,3615,699.12
2949,2022-12-29,2025-02-03,9,36090.76,4010.084444,11501.52,Principal,Retained,0,,0,1375.84,11421.02,11792.38,11501.52
2950,2022-04-19,2025-02-03,13,1435.22,110.4015385,236.34,Mid-level,Retained,0,,0,205.6,214.62,879.56,135.44
2951,2023-01-03,2025-03-07,18,3824.836,212.4908889,562.4,Mid-level,Retained,0,,0,0,490.56,3156.436,177.84
2952,2023-08-19,2025-05-14,50,35507.066,710.14132,2299.3,Principal,Retained,0,,0,0,2325.74,27987.466,5193.86
2953,2022-11-14,2025-03-11,17,2105.824,123.872,328.34,Mid-level,Retained,0,,0,108.52,474.74,613.7,908.864
2954,2025-05-08,2025-05-08,1,1879.42,1879.42,1879.42,Mid-level,Reactivated,0,,0,0,0,0,1879.42
2955,2023-11-30,2025-04-29,7,7196.84,1028.12,2336.92,Major,Retained,0,,0,0,339.58,4065.76,2791.5
2956,2024-12-12,2025-05-12,5,469,93.8,144.18,General,Retained,0,,0,0,0,47.94,421.06
2957,2024-11-23,2024-11-28,3,1977.4,659.1333333,763.34,Mid-level,Lapsed,0,997,0,0,0,1977.4,0
2958,2023-01-05,2025-04-21,20,1601.634,80.0817,150,Mid-level,Retained,0,998,0,0,459.2,820.674,321.76
2959,2024-02-24,2025-01-25,7,5030.82,718.6885714,1833.78,Major,Retained,0,,0,0,0,4587.32,443.5
2960,2022-11-27,2025-03-19,24,1965.88,81.91166667,377.66,Mid-level,Retained,0,,0,247.56,484.14,1113.22,120.96
2961,2023-11-30,2025-03-13,5,4561.72,912.344,1690.04,Mid-level,Retained,1,,0,0,776.36,3084.12,701.24
2962,2022-12-30,2024-12-15,8,7635.82,954.4775,1719.46,Major,Lapsed,0,,0,1586.78,708.06,5340.98,0
2963,2024-01-14,2025-02-09,13,1787.66,137.5123077,391.04,Mid-level,Retained,0,,0,0,0,1373.28,414.38
2964,2024-01-16,2024-10-10,6,758.52,126.42,217.72,General,Lapsed,0,999,0,0,0,758.52,0
2965,2024-08-15,2025-04-24,9,828.36,92.04,164.2,General,Retained,0,1000,0,0,0,528.08,300.28
2966,2025-03-27,2025-03-27,1,565.3,565.3,565.3,General,Reactivated,0,,0,0,0,0,565.3
2967,2023-04-27,2025-04-19,8,680.12,85.015,137.04,General,Retained,1,1001,0,0,404.94,140.12,135.06
2968,2024-12-30,2025-03-06,2,228,114,131.32,General,Retained,0,1002,0,0,0,131.32,96.68
2969,2023-11-08,2024-10-10,7,1091.98,155.9971429,308.06,Mid-level,Lapsed,0,1003,0,0,21.18,1070.8,0
2970,2022-12-30,2025-02-03,9,817.3,90.81111111,152.32,General,Retained,0,1004,0,160.68,182.42,331.4,142.8
2971,2022-11-29,2024-10-10,7,901.02,128.7171429,252.88,General,Lapsed,0,,0,44.98,334.22,521.82,0
2972,2023-05-28,2025-03-21,6,899.26,149.8766667,258.38,General,Retained,0,,0,0,155.34,360.42,383.5
2973,2024-10-07,2025-04-02,6,610.46,101.7433333,216.24,General,Retained,0,1005,0,0,0,364.6,245.86
2974,2024-07-25,2025-05-16,3,3722.82,1240.94,1350.94,Mid-level,Retained,0,1006,0,0,0,2511.06,1211.76
2975,2022-03-12,2025-04-20,37,4065.664,109.8828108,258.38,Mid-level,Retained,0,,0,797.38,891.024,2247.62,129.64
2976,2022-11-25,2025-05-11,7,28634.5,4090.642857,9417.58,Principal,Retained,0,,0,6321.12,0,12895.8,9417.58
2977,2024-06-20,2024-11-29,8,1245.44,155.68,257.86,Mid-level,Lapsed,0,1007,0,0,0,1245.44,0
2978,2022-04-19,2025-03-16,10,1753.64,175.364,337.62,Mid-level,Retained,0,,0,772.28,77.9,478.7,424.76
2979,2024-01-11,2025-03-15,3,361.12,120.3733333,213.68,General,Retained,0,1008,0,0,0,147.44,213.68
2980,2022-11-15,2025-03-16,35,3299.798,94.27994286,393.88,Mid-level,Retained,0,1009,0,468.66,697.498,1758.22,375.42
2981,2025-05-04,2025-05-04,1,314.56,314.56,314.56,General,Reactivated,0,,0,0,0,0,314.56
2982,2021-08-24,2025-04-29,46,5499.124,119.5461739,312.68,Major,Retained,0,,1629.448,1156.396,557.24,1408.18,747.86
2983,2024-05-13,2025-03-28,9,1089.44,121.0488889,314.84,Mid-level,Retained,0,,0,0,0,1004.76,84.68
2984,2024-02-24,2024-12-17,2,288.3,144.15,187.4,General,Lapsed,0,,0,0,0,288.3,0
2985,2023-08-11,2025-03-26,10,1907.08,190.708,417.34,Mid-level,Retained,0,1010,0,0,587.6,812.38,507.1
2986,2024-01-28,2025-04-24,10,1453.12,145.312,282.8,Mid-level,Retained,1,,0,0,0,1265.98,187.14
2987,2024-01-12,2025-02-01,17,2492.25,146.6029412,477.14,Mid-level,Retained,1,,0,0,0,2332.41,159.84
2988,2021-06-16,2024-12-30,13,10865.94,835.8415385,1579.62,Major,Lapsed,0,,3845.44,2800.48,1349.38,2870.64,0
2989,2023-01-16,2025-01-07,4,496.22,124.055,209.5,General,Retained,0,1011,0,0,102.94,286.42,106.86
2990,2021-06-07,2025-04-19,28,22078.436,788.5155714,2486.4,Major,Retained,0,,3774.876,1126.2,5601.7,7283.88,4291.78
2991,2025-01-28,2025-01-28,1,291.94,291.94,291.94,General,Reactivated,0,,0,0,0,0,291.94
2992,2022-09-30,2025-01-26,15,2042.38,136.1586667,299.02,Mid-level,Retained,0,1012,0,318.64,188.82,1385.54,149.38
2993,2025-01-25,2025-05-14,2,20702.02,10351.01,10963.24,Major,Reactivated,0,1013,0,0,0,0,20702.02
2994,2023-05-08,2024-10-22,9,6378.38,708.7088889,1504.16,Major,Lapsed,0,1014,0,0,809.88,5568.5,0
2995,2023-11-28,2025-03-13,7,1261.96,180.28,465.3,Mid-level,Retained,0,,0,0,465.3,704.6,92.06
2996,2024-02-24,2024-12-15,9,1414.92,157.2133333,301.66,Mid-level,Lapsed,0,,0,0,0,1414.92,0
2997,2021-11-22,2025-02-24,8,36365.78,4545.7225,7314.38,Principal,Reactivated,0,,7314.38,0,20324.2,0,8727.2
2999,2024-07-01,2025-03-07,7,1025.06,146.4371429,362.06,Mid-level,Retained,0,1016,0,0,0,908.08,116.98
3000,2024-12-24,2025-04-18,4,1969.82,492.455,746.48,Mid-level,Retained,0,1017,0,0,0,554.94,1414.88
3001,2024-12-14,2025-04-20,2,349.06,174.53,182.9,General,Retained,0,,0,0,0,182.9,166.16
3002,2024-12-08,2024-12-16,2,2365.84,1182.92,1318.26,Mid-level,Lapsed,0,1018,0,0,0,2365.84,0
3003,2024-08-01,2025-05-22,7,1112.46,158.9228571,388.26,Mid-level,Retained,0,,0,0,0,594.04,518.42
3004,2024-04-12,2025-03-09,14,1448.3,103.45,384.14,Mid-level,Retained,0,1019,0,0,0,1367.08,81.22
3005,2021-12-13,2025-04-04,10,1310.12,131.012,236.74,Mid-level,Retained,0,,127.7,283.54,193.86,398.46,306.56
3006,2023-05-31,2024-12-26,11,8376.64,761.5127273,1645.36,Major,Lapsed,0,,0,0,3012.52,5364.12,0
3007,2021-07-13,2025-04-23,59,8260.672,140.0113898,485.38,Major,Retained,0,,1461.84,794.98,1939.004,2997.14,1067.708
3008,2024-07-26,2025-05-08,5,549.78,109.956,239.8,General,Retained,0,1020,0,0,0,247.78,302
3009,2021-08-24,2025-05-17,16,2721.16,170.0725,342.98,Mid-level,Retained,1,1021,446.68,659.58,215.84,1056.08,342.98
3010,2024-01-31,2024-01-31,1,160.24,160.24,160.24,General,Lapsed,0,,0,0,0,160.24,0
3011,2024-01-09,2025-05-05,32,5931.022,185.3444375,487.7,Major,Retained,0,,0,0,0,4331.722,1599.3
3012,2024-07-26,2025-04-22,15,54890.4,3659.36,8022.72,Principal,Retained,0,1022,0,0,0,34992.48,19897.92
3013,2024-11-29,2025-04-03,2,349.1,174.55,179.3,General,Retained,0,1023,0,0,0,169.8,179.3
3014,2024-07-29,2025-04-22,3,2053.9,684.6333333,936.84,Mid-level,Retained,0,1024,0,0,0,1491.76,562.14
3015,2022-01-06,2024-12-12,11,1675.64,152.3309091,425.64,Mid-level,Lapsed,0,,0,335.28,699.32,641.04,0
3016,2024-07-17,2024-12-24,6,5917.72,986.2866667,2225.58,Major,Lapsed,0,,0,0,0,5917.72,0
3017,2021-11-22,2024-12-12,10,9498.96,949.896,2271.34,Major,Lapsed,0,,1147.72,686.28,4028.06,3636.9,0
3018,2022-01-22,2025-02-05,38,3726.28,98.06,357.2,Mid-level,Retained,0,,0,813.78,936.84,1876.54,99.12
3019,2024-08-13,2024-11-29,4,838.7,209.675,294.88,General,Lapsed,0,1025,0,0,0,838.7,0
3020,2022-11-30,2024-06-29,4,3011.1,752.775,1112.32,Mid-level,Lapsed,0,1026,0,1264.92,0,1746.18,0
3022,2022-04-19,2025-05-13,14,1394.92,99.63714286,246.34,Mid-level,Retained,0,1027,0,283.66,111.02,515.92,484.32
3023,2025-03-12,2025-03-12,1,76.86,76.86,76.86,General,Reactivated,0,,0,0,0,0,76.86
3024,2021-11-22,2025-05-25,41,6218.286,151.6655122,483.84,Major,Retained,0,,128.14,1279.836,945.66,2758.61,1106.04
3025,2023-11-29,2025-04-17,8,1147.9,143.4875,202,Mid-level,Retained,0,,0,0,357.7,759.3,30.9
3026,2024-05-13,2025-02-01,4,852.28,213.07,319.04,General,Retained,0,,0,0,0,595.92,256.36
3027,2023-08-01,2025-04-22,10,1758.04,175.804,496.68,Mid-level,Retained,0,,0,0,219.6,1290.9,247.54
3028,2024-01-16,2024-08-02,2,129.06,64.53,91.78,General,Lapsed,0,,0,0,0,129.06,0
3029,2024-07-20,2024-10-10,3,395.02,131.6733333,295.48,General,Lapsed,0,,0,0,0,395.02,0
3030,2022-11-29,2025-04-19,22,513907.52,23359.43273,71834.8,Principal,Retained,0,1028,0,45015.38,166491.92,246891.92,55508.3
3031,2024-02-24,2025-05-18,9,1126.82,125.2022222,302.46,Mid-level,Retained,0,1029,0,0,0,461.74,665.08
3032,2023-07-26,2025-03-23,29,4156.288,143.3202759,559.28,Mid-level,Retained,0,,0,0,830.22,2248.368,1077.7
3033,2023-05-07,2024-10-29,13,453092.86,34853.29692,87488.48,Principal,Lapsed,0,1030,0,0,130379.72,322713.14,0
3034,2024-07-17,2024-12-26,6,870.66,145.11,333.68,General,Lapsed,0,1031,0,0,0,870.66,0
3035,2022-01-21,2024-12-23,9,1707.84,189.76,311.5,Mid-level,Lapsed,0,1032,0,354.12,0,1353.72,0
3036,2022-04-19,2025-03-19,12,6608.8,550.7333333,912.8,Major,Retained,0,1033,0,2232.48,1906.42,1950.9,519
3037,2022-04-19,2024-10-08,9,261014.58,29001.62,48442.46,Principal,Lapsed,0,1034,0,134367.36,75079.98,51567.24,0
3038,2023-01-01,2025-05-20,9,1518.6,168.7333333,309.6,Mid-level,Retained,0,1035,0,0,574.46,475.72,468.42
3039,2022-11-15,2024-07-26,8,1612.9,201.6125,501.32,Mid-level,Lapsed,0,,0,226.9,762.78,623.22,0
3041,2023-01-14,2024-10-10,5,495.08,99.016,123.22,General,Lapsed,0,,0,0,107.56,387.52,0
3042,2024-01-30,2025-05-12,6,1367.12,227.8533333,485.98,Mid-level,Retained,0,,0,0,0,938.22,428.9
3043,2023-03-07,2025-03-19,5,715.24,143.048,271.7,General,Retained,0,,0,0,171.54,271.7,272
3044,2024-07-22,2025-04-21,8,950.8,118.85,330.58,General,Retained,0,1036,0,0,0,405.28,545.52
3045,2023-01-01,2025-02-28,7,1751.48,250.2114286,426.64,Mid-level,Retained,0,1037,0,0,595.06,1143.62,12.8
3047,2024-09-27,2025-02-14,8,1865.48,233.185,546.92,Mid-level,Retained,0,,0,0,0,1847.6,17.88
3048,2021-10-15,2024-12-16,25,3181.26,127.2504,394.12,Mid-level,Lapsed,0,1038,554.28,676,429.7,1521.28,0
3049,2023-03-05,2025-03-25,9,1130.64,125.6266667,288.42,Mid-level,Retained,0,1039,0,0,25.46,985.92,119.26
3050,2022-07-08,2025-03-14,33,2854.06,86.48666667,246,Mid-level,Retained,1,1040,0,356.02,376.84,1970.5,150.7
3051,2022-11-29,2025-03-20,5,804.56,160.912,192.46,General,Retained,0,,0,184.44,342.96,154.9,122.26
3052,2021-03-30,2025-05-21,44,7639.64,173.6281818,531.96,Major,Retained,0,,1865.3,742.28,706.92,3136.62,1188.52
3053,2024-06-24,2024-10-07,6,489.24,81.54,118.56,General,Lapsed,0,,0,0,0,489.24,0
3054,2021-06-16,2025-03-22,12,39330.92,3277.576667,5938.84,Principal,Retained,0,,10309.62,0,6119.18,20830.9,2071.22
3056,2023-11-29,2025-01-03,5,260310.64,52062.128,143756.78,Principal,Retained,0,1041,0,0,44718.86,177598.42,37993.36
3057,2025-02-07,2025-05-16,5,647.14,129.428,213.14,General,Reactivated,1,,0,0,0,0,647.14
3058,2024-01-10,2024-11-28,7,754.58,107.7971429,204.28,General,Lapsed,0,,0,0,0,754.58,0
3059,2024-07-28,2025-04-21,9,7271.32,807.9244444,1968.94,Major,Retained,0,,0,0,0,6334.42,936.9
3060,2023-05-11,2025-03-27,15,1861.08,124.072,328.46,Mid-level,Retained,0,1042,0,0,164.26,1642.98,53.84
3061,2021-08-24,2025-04-23,21,3060.36,145.7314286,461.2,Mid-level,Retained,0,1043,84.98,892.84,683.12,1313.64,85.78
3062,2021-07-13,2025-01-08,9,907.74,100.86,132.96,General,Retained,0,1044,296.78,110.82,330.84,36.52,132.78
3063,2021-08-24,2025-03-23,15,1841.48,122.7653333,264.16,Mid-level,Retained,0,,261.64,87.48,0,1354.62,137.74
3064,2024-10-30,2025-02-10,4,784.74,196.185,228.22,General,Retained,0,,0,0,0,658.64,126.1
3065,2024-07-30,2025-01-23,4,403.3,100.825,215.7,General,Retained,0,,0,0,0,360.22,43.08
3066,2024-07-28,2025-04-22,8,1017.86,127.2325,352.58,Mid-level,Retained,0,,0,0,0,672.72,345.14
3067,2025-05-12,2025-05-12,1,661.62,661.62,661.62,General,Reactivated,0,,0,0,0,0,661.62
3068,2024-01-10,2025-03-18,7,834.62,119.2314286,376.06,General,Retained,0,,0,0,0,765.72,68.9
3069,2023-06-01,2024-08-01,5,5422.96,1084.592,1716.36,Major,Lapsed,0,,0,0,598.88,4824.08,0
3070,2023-11-06,2024-08-01,3,371.16,123.72,173.16,General,Lapsed,0,,0,0,65.76,305.4,0
3071,2024-01-12,2025-03-29,10,10011.62,1001.162,2070.1,Major,Retained,0,,0,0,0,8950.82,1060.8
3072,2025-03-23,2025-03-23,1,184.82,184.82,184.82,General,Reactivated,0,,0,0,0,0,184.82
3073,2022-11-28,2025-01-01,8,29309.04,3663.63,8400.66,Principal,Retained,0,1045,0,1950.84,2384.66,20478.48,4495.06
3074,2022-01-04,2025-02-05,5,947.06,189.412,368.56,General,Retained,0,1046,0,368.56,0,446.22,132.28
3075,2024-08-01,2025-03-16,8,1582.8,197.85,441.36,Mid-level,Retained,1,1047,0,0,0,989.14,593.66
3076,2023-10-30,2025-01-31,13,1780.38,136.9523077,313.28,Mid-level,Retained,0,1048,0,0,545.86,1154.12,80.4
3077,2024-07-28,2024-12-27,6,1437.56,239.5933333,477.54,Mid-level,Lapsed,0,1049,0,0,0,1437.56,0
3078,2023-08-10,2025-03-14,10,1954.86,195.486,521.8,Mid-level,Retained,0,,0,0,370.58,1423.38,160.9
3079,2024-02-24,2024-12-17,7,5787.8,826.8285714,1482.14,Major,Lapsed,0,,0,0,0,5787.8,0
3080,2022-08-22,2025-04-03,37,22305.916,602.8625946,2134.38,Major,Retained,0,,0,3259.02,3002.8,14182.716,1861.38
3081,2021-08-24,2025-04-19,44,4754.366,108.0537727,327.28,Mid-level,Retained,1,,935.44,1093.064,164.68,2457.3,103.882
3082,2021-12-26,2025-05-15,9,1732.08,192.4533333,454.78,Mid-level,Retained,0,,268.9,106.02,240.94,661.44,454.78
3083,2021-08-24,2025-01-01,15,2283.944,152.2629333,321.26,Mid-level,Retained,0,,926.34,183.94,0,1023.224,150.44
3084,2024-07-31,2025-02-10,7,870.32,124.3314286,240.48,General,Retained,0,,0,0,0,690,180.32
3086,2023-10-06,2025-04-17,7,26153.78,3736.254286,8483.84,Principal,Retained,0,1050,0,0,3767.52,18321.38,4064.88
3087,2024-12-22,2025-04-19,5,14537.12,2907.424,3890.18,Major,Retained,0,1051,0,0,0,5388.3,9148.82
3088,2024-11-28,2025-03-10,5,739.34,147.868,395.42,General,Retained,1,1052,0,0,0,146.82,592.52
3089,2022-04-02,2025-03-15,8,1538.62,192.3275,528.4,Mid-level,Retained,0,,0,594.98,0,742.9,200.74
3090,2023-05-25,2025-03-05,26,3744.68,144.0261538,432.4,Mid-level,Retained,0,1053,0,0,1419.32,2152.9,172.46
3091,2021-11-22,2025-05-10,23,1997.68,86.85565217,208.3,Mid-level,Retained,0,1054,196.8,595.64,532.38,542.8,130.06
3092,2022-04-19,2024-10-20,5,540.92,108.184,212.74,General,Lapsed,0,,0,173.84,55.16,311.92,0
3093,2021-04-16,2025-04-21,19,2348.06,123.5821053,345.2,Mid-level,Retained,1,,641.92,0,204.48,1062.44,439.22
3094,2021-08-24,2025-03-13,16,1865.7,116.60625,230.14,Mid-level,Retained,0,,550.54,226.48,324.44,707.04,57.2
3095,2024-01-12,2025-03-20,25,12250.26,490.0104,834.66,Major,Retained,0,1055,0,0,0,7288.86,4961.4
3096,2023-10-01,2025-05-19,9,12559.34,1395.482222,2314.2,Major,Retained,0,,0,0,5008.76,1741.08,5809.5
3097,2023-08-01,2025-02-02,12,2860.018,238.3348333,500.68,Mid-level,Retained,0,,0,0,666.958,1777.32,415.74
3098,2024-10-03,2025-03-15,6,688.46,114.7433333,176.72,General,Retained,0,,0,0,0,585.72,102.74
3100,2021-12-23,2025-04-26,9,1826.5,202.9444444,465.68,Mid-level,Retained,0,,465.68,132.1,437.24,578.32,213.16
3101,2023-01-05,2025-04-19,26,3313.328,127.4356923,363.2,Mid-level,Retained,0,,0,0,588.28,2049.64,675.408
3102,2023-02-01,2025-04-05,13,9693.68,745.6676923,1665.28,Major,Retained,0,,0,0,3165.08,5880.34,648.26
3103,2021-11-22,2024-12-27,7,731.16,104.4514286,166.38,General,Lapsed,0,,54.24,0,35.36,641.56,0
3104,2023-11-28,2025-01-30,27,616301.68,22825.98815,68454.5,Principal,Retained,0,,0,0,30467.32,547051.84,38782.52
3105,2021-04-17,2025-03-10,13,2269.3,174.5615385,349.82,Mid-level,Retained,0,,704.2,517.42,355.26,544.12,148.3
3106,2021-07-13,2025-04-01,23,2359.8,102.6,387.24,Mid-level,Retained,1,,427.16,126.84,323.16,1339.26,143.38
3107,2024-08-15,2025-05-18,8,1404.22,175.5275,499.16,Mid-level,Retained,0,1056,0,0,0,1289.64,114.58
3108,2023-11-28,2025-04-23,22,3867.162,175.7800909,493.64,Mid-level,Retained,0,1057,0,0,84.18,3318.042,464.94
3109,2021-05-09,2025-04-23,41,42991.4,1048.570732,3234.9,Principal,Retained,0,1058,3754.22,9013.18,6056.48,21430.26,2737.26
3110,2022-07-01,2025-02-23,7,4580.24,654.32,1938.16,Mid-level,Retained,0,1059,0,820.2,2488.34,738.9,532.8
3111,2022-12-30,2025-03-14,25,23703.72,948.1488,2754.86,Major,Retained,1,1060,0,2343.66,2292.06,18193.6,874.4
3112,2021-10-16,2025-02-05,19,2349.34,123.6494737,335.74,Mid-level,Retained,0,1061,51.22,294.8,318.46,1349.12,335.74
3113,2021-11-22,2025-04-24,6,888.28,148.0466667,204.2,General,Retained,1,,204.2,158.84,237.92,107.26,180.06
3115,2023-11-29,2024-12-31,8,1288.44,161.055,253.34,Mid-level,Lapsed,1,,0,0,253.34,1035.1,0
3116,2024-10-02,2024-10-23,2,739.22,369.61,420.32,General,Lapsed,0,1062,0,0,0,739.22,0
3117,2023-01-19,2024-12-16,8,40960.2,5120.025,12809.58,Principal,Lapsed,0,1063,0,0,10099.94,30860.26,0
3119,2024-01-27,2024-12-17,6,646.12,107.6866667,342.56,General,Lapsed,0,,0,0,0,646.12,0
3120,2024-09-26,2025-02-01,4,747.46,186.865,364.52,General,Retained,0,,0,0,0,382.94,364.52
3121,2024-02-24,2025-03-25,17,14053.04,826.6494118,2108.3,Major,Retained,0,1064,0,0,0,12976.34,1076.7
3122,2021-10-13,2024-12-04,13,12573.1,967.1615385,1799.28,Major,Lapsed,0,,3335.34,0,1707.4,7530.36,0
3123,2021-07-13,2025-04-03,25,3475.06,139.0024,436.8,Mid-level,Retained,0,1065,432.76,854.72,1092.58,768.24,326.76
3124,2025-05-04,2025-05-04,1,280.36,280.36,280.36,General,Reactivated,0,,0,0,0,0,280.36
3125,2021-11-22,2025-03-23,9,1552.84,172.5377778,362.94,Mid-level,Retained,1,1066,208.98,308.48,46.32,951.6,37.46
3126,2025-02-02,2025-04-23,2,394.54,197.27,278.98,General,Reactivated,1,,0,0,0,0,394.54
3127,2024-04-21,2025-03-15,5,739.8,147.96,263.98,General,Retained,0,1067,0,0,0,510.12,229.68
3128,2021-10-16,2025-01-28,7,1411.62,201.66,337.3,Mid-level,Retained,0,1068,156.4,507.74,0,554.28,193.2
3129,2025-05-25,2025-05-25,1,180.14,180.14,180.14,General,Reactivated,0,1069,0,0,0,0,180.14
3130,2024-08-14,2024-12-22,7,1039.06,148.4371429,253.58,Mid-level,Lapsed,0,,0,0,0,1039.06,0
3131,2023-10-16,2024-12-18,9,1836.46,204.0511111,384,Mid-level,Lapsed,0,,0,0,195.12,1641.34,0
3132,2023-01-04,2024-10-11,23,22631.372,983.9726957,2862.54,Major,Lapsed,0,,0,0,4683.14,17948.232,0
3133,2021-10-19,2024-11-28,7,1017.24,145.32,232.36,Mid-level,Lapsed,0,,145.32,0,169.44,702.48,0
3134,2021-04-12,2025-02-08,13,1462.72,112.5169231,198.64,Mid-level,Retained,1,1070,13.82,0,351.32,860.76,236.82
3135,2021-06-19,2024-11-24,10,1383.32,138.332,292.84,Mid-level,Lapsed,0,1071,703.42,0,491.02,188.88,0
3136,2022-04-19,2025-02-01,6,7172.86,1195.476667,2053.3,Major,Retained,0,,0,1496.7,0,2890.02,2786.14
3137,2024-02-24,2025-03-23,6,670.9,111.8166667,187.62,General,Retained,0,,0,0,0,537.74,133.16
3138,2024-07-23,2024-08-03,2,2594.54,1297.27,1320.96,Mid-level,Lapsed,0,1072,0,0,0,2594.54,0
3139,2022-04-19,2024-12-13,12,12252.04,1021.003333,2369.96,Major,Lapsed,0,1073,0,1000.7,0,11251.34,0
3140,2023-11-29,2025-01-31,6,982.22,163.7033333,481.9,General,Retained,0,1074,0,0,12,488.32,481.9
3141,2023-01-29,2024-10-10,6,844.18,140.6966667,274.36,General,Lapsed,1,1075,0,0,245.96,598.22,0
3142,2023-11-09,2025-01-29,10,1238,123.8,224.54,Mid-level,Retained,0,,0,0,146.8,866.66,224.54
3143,2024-01-11,2024-10-18,8,703.18,87.8975,184.7,General,Lapsed,1,,0,0,0,703.18,0
3144,2022-12-30,2025-05-24,36,121434.048,3373.168,7824.28,Principal,Retained,0,,0,6432.44,29046.84,56677.46,29277.308
3145,2023-01-05,2025-04-27,16,14884.94,930.30875,2392.14,Major,Retained,0,,0,0,2757.48,10500.52,1626.94
3146,2023-09-13,2025-04-22,3,45137.68,15045.89333,21689.84,Principal,Retained,0,,0,0,8826.24,21689.84,14621.6
3147,2021-04-25,2025-02-04,22,20467.34,930.3336364,1519.64,Major,Retained,0,,3844.02,3272.8,3299.04,8568.46,1483.02
3148,2023-06-02,2024-10-28,11,1547.04,140.64,325.48,Mid-level,Lapsed,0,,0,0,360.3,1186.74,0
3149,2022-10-02,2025-03-15,13,2742.96,210.9969231,645.34,Mid-level,Retained,0,1076,0,290.68,0,1331.54,1120.74
3150,2024-10-08,2025-02-11,2,5500.94,2750.47,3979,Major,Retained,1,,0,0,0,3979,1521.94
3151,2024-01-12,2024-10-08,4,569.18,142.295,302.84,General,Lapsed,0,1077,0,0,0,569.18,0
3152,2023-10-11,2024-12-23,8,1002.76,125.345,195.9,Mid-level,Lapsed,0,1078,0,0,195.9,806.86,0
3153,2022-10-09,2025-05-19,26,23638.682,909.1800769,2303.36,Major,Retained,0,1079,0,846.94,5991.28,14379.642,2420.82
3154,2023-06-03,2025-05-24,7,1561.36,223.0514286,470.46,Mid-level,Retained,0,,0,0,51.92,823.04,686.4
3155,2021-10-10,2024-12-28,24,3224.16,134.34,535.5,Mid-level,Lapsed,0,1080,737.9,422.96,326.78,1736.52,0
3156,2024-02-24,2024-10-29,8,1319.94,164.9925,235.1,Mid-level,Lapsed,0,1081,0,0,0,1319.94,0
3157,2024-01-14,2025-03-05,13,1222.862,94.06630769,199.92,Mid-level,Retained,0,,0,0,0,1205.262,17.6
3158,2023-01-16,2024-12-13,6,1027.3,171.2166667,355.34,Mid-level,Lapsed,0,,0,0,263.24,764.06,0
3159,2022-09-29,2025-04-22,34,35432.76,1042.14,2668.66,Principal,Retained,0,,0,2536.44,7093.76,24453.24,1349.32
3160,2022-11-26,2025-03-12,7,617.26,88.18,209.08,General,Retained,0,,0,209.08,63.22,248.24,96.72
3161,2024-12-08,2025-05-23,3,249.9,83.3,117.32,General,Retained,1,1082,0,0,0,164.16,85.74
3162,2024-07-19,2025-04-23,7,5211.02,744.4314286,1065.44,Major,Retained,0,1083,0,0,0,2889.3,2321.72
3163,2022-11-15,2024-04-14,6,562.9,93.81666667,181.9,General,Lapsed,0,,0,36.98,428.62,97.3,0
3164,2022-12-29,2025-03-14,9,1188.98,132.1088889,240.6,Mid-level,Retained,0,,0,180.98,116.62,779.4,111.98
3165,2024-02-24,2025-03-17,5,703.22,140.644,293.78,General,Retained,0,1084,0,0,0,397.4,305.82
3166,2024-02-24,2025-03-23,8,854.06,106.7575,266.64,General,Retained,0,,0,0,0,645.38,208.68
3167,2021-10-23,2024-10-04,8,3585.06,448.1325,781.74,Mid-level,Lapsed,0,1085,280.6,826.08,781.74,1696.64,0
3168,2023-04-14,2024-12-22,9,1763.54,195.9488889,524.64,Mid-level,Lapsed,0,,0,0,115.58,1647.96,0
3169,2024-07-31,2025-01-09,3,433.24,144.4133333,196.36,General,Retained,0,1086,0,0,0,236.88,196.36
3170,2022-08-20,2025-04-18,10,6336.54,633.654,1076.16,Major,Retained,0,1087,0,2585.18,0,2314.42,1436.94
3171,2022-11-26,2024-07-20,5,1106.5,221.3,467.92,Mid-level,Lapsed,0,,0,363.6,0,742.9,0
3172,2023-10-16,2025-03-20,8,7656.44,957.055,2113.46,Major,Retained,0,,0,0,1204.74,5629.9,821.8
